"shot_id","shot_made_flag"
3071,0.319539070129395
3076,0.950082380324602
3079,0.22808438539505
3081,0.166949391365051
3082,0.402471542358398
3084,0.914407402276993
3098,0.29377406835556
3104,0.299017429351807
3105,0.576989620923996
3114,0.691115409135818
3118,0.355410575866699
3122,0.261261343955994
3132,0.168074071407318
3138,0.365570545196533
3141,0.241774141788483
3156,0.649864792823792
3162,0.701278001070023
3167,0.400543630123138
3170,0.502989828586578
3171,0.0837079286575317
3172,0.500015020370483
3176,0.970982857048512
3180,0.482314705848694
3189,0.30600780248642
3198,0.328184366226196
3206,0.397258937358856
3215,0.203762233257294
3222,0.777219638228416
3228,0.281128346920013
3229,0.37255585193634
3232,0.435143053531647
3233,0.163214445114136
3238,0.446871817111969
3256,0.396982729434967
3264,0.545554369688034
3273,0.373284637928009
3275,0.800671562552452
3285,0.494974613189697
3289,0.0836111307144165
3294,0.400336802005768
3306,0.429901123046875
3311,0.716544479131699
3318,0.263599216938019
3322,0.519868612289429
3324,0.357283651828766
3334,0.888539172708988
3341,0.305731117725372
3345,0.280067563056946
3346,0.947162359952927
3352,0.280904769897461
3368,0.251481235027313
3371,0.127813279628754
3372,0.367273151874542
3375,0.410179197788239
3384,0.347233653068542
3387,0.232367932796478
3393,0.387799024581909
3406,0.366994321346283
3411,0.579980105161667
3412,0.527606397867203
3414,0.724839627742767
3417,0.552226901054382
3420,0.830560937523842
3423,0.837483689188957
3436,0.322480261325836
3438,0.692609131336212
3442,0.206612288951874
3443,0.298247694969177
3451,0.195819079875946
3461,0.368152260780334
3489,0.0801733136177063
3491,0.558161675930023
3510,0.614513248205185
3515,0.572605520486832
3527,0.294090270996094
3530,0.248047053813934
3540,0.453581511974335
3582,0.272715151309967
3604,0.209888875484467
3605,0.207347810268402
3609,0.33415162563324
3624,0.134826958179474
3628,0.842774763703346
3630,0.310586750507355
3641,0.167791366577148
3642,0.129043936729431
3648,0.267329394817352
3650,0.966985020786524
3652,0.958005219697952
3660,0.329021871089935
3664,0.224500298500061
3670,0.303895115852356
3672,0.268465340137482
3680,0.265089392662048
3682,0.969443274661899
3685,0.621445804834366
3686,0.306697487831116
3689,0.430493474006653
3705,0.423866808414459
3712,0.250256299972534
3713,0.408608317375183
3719,0.316107571125031
3721,0.249185144901276
3723,0.656380653381348
3724,0.234745383262634
3727,0.226428627967834
3733,0.337854325771332
3734,0.467598438262939
3742,0.410099864006042
3770,0.100329399108887
3777,0.369008004665375
3778,0.390946328639984
3780,0.425188302993774
3783,0.502368032932281
3784,0.505125731229782
3788,0.235581338405609
3790,0.349271178245544
3794,0.46683007478714
3795,0.442958533763885
3796,0.375300109386444
3801,0.609919190406799
3806,0.376974761486053
3813,0.566392004489899
3814,0.410781383514404
3818,0.356756567955017
3824,0.420445442199707
3836,0.465948939323425
3853,0.480206191539764
3855,0.207300007343292
3858,0.213105916976929
3861,0.701941043138504
3866,0.35554563999176
3870,0.538861066102982
3874,0.967497434467077
3876,0.119271397590637
3878,0.191646218299866
3890,0.566338658332825
3900,0.929654203355312
3904,0.351910591125488
3906,0.393135488033295
3907,0.560399234294891
3908,0.443926990032196
3912,0.210260212421417
3918,0.950144805014133
3923,0.969285558909178
3924,0.508826613426208
3925,0.167348921298981
3927,0.816100269556046
3955,0.966321423649788
3964,0.290097296237946
3969,0.306832611560822
3974,0.758677437901497
3976,0.389618992805481
3984,0.319947123527527
3991,0.56235009431839
3993,0.983013853430748
4009,0.404497087001801
4011,0.418489754199982
4020,0.439732611179352
4033,0.337937772274017
4041,0.456843793392181
4045,0.914194382727146
4052,0.391497910022736
4055,0.415091335773468
4056,0.358193159103394
4057,0.403069615364075
4067,0.977509818971157
4069,0.462003588676453
4077,0.489018559455872
4094,0.390762984752655
4095,0.290235936641693
4100,0.555091798305511
4119,0.419210910797119
4130,0.534439027309418
4131,0.456747829914093
4132,0.778340175747871
4134,0.514679491519928
4137,0.945241123437881
4138,0.455464780330658
4143,0.193951725959778
4145,0.330279946327209
4148,0.389591991901398
4163,0.14518141746521
4166,0.584020882844925
4169,0.771256074309349
4170,0.66620671749115
4174,0.273382663726807
4180,0.285607695579529
4199,0.966019991785288
4201,0.579000204801559
4203,0.254343807697296
4210,0.0329009890556335
4211,0.343227088451385
4213,0.954451072961092
4225,0.412955224514008
4235,0.213277280330658
4242,0.396440446376801
4245,0.385578453540802
4250,0.376394510269165
4252,0.334353983402252
4254,0.269809007644653
4263,0.30096298456192
4264,0.262428820133209
4268,0.333454728126526
4270,0.404414176940918
4282,0.814343437552452
4283,0.239264845848083
4291,0.498421549797058
4304,0.34588897228241
4306,0.343951225280762
4309,0.207701981067657
4310,0.357164442539215
4313,0.211546182632446
4314,0.355469048023224
4315,0.29224020242691
4321,0.534407079219818
4324,0.389115691184998
4325,0.244067966938019
4328,0.365262925624847
4329,0.149608314037323
4332,0.349050879478455
4337,0.449175834655762
4342,0.455225050449371
4344,0.406354308128357
4352,0.641477644443512
4355,0.341929256916046
4366,0.223459541797638
4371,0.538359701633453
4372,0.456132173538208
4376,0.232631206512451
4384,0.370821118354797
4387,0.401039838790894
4389,0.478751361370087
4390,0.313840568065643
4406,0.383865714073181
4407,0.822059571743011
4409,0.975247269496322
4410,0.809432491660118
4424,0.502751141786575
4434,0.220770061016083
4452,0.373995780944824
4460,0.292540729045868
4470,0.60878649353981
4480,0.388934135437012
4496,0.940190628170967
4503,0.207493543624878
4512,0.369392216205597
4518,0.663711458444595
4519,0.529198676347733
4522,0.455287158489227
4525,0.442469000816345
4537,0.608858942985535
4546,0.287994980812073
4547,0.949880555272102
4553,0.550010532140732
4556,0.511988341808319
4558,0.829900741577148
4563,0.125031173229218
4568,0.321442902088165
4574,0.753794372081757
4578,0.222398996353149
4587,0.304916858673096
4592,0.586151599884033
4610,0.3410764336586
4615,0.407693922519684
4619,0.383138537406921
4620,0.448506593704224
4625,0.745675712823868
4635,0.560138195753098
4636,0.530029237270355
4641,0.330391764640808
4650,0.444353580474854
4653,0.91340234130621
4665,0.366453230381012
4668,0.967219594866037
4669,0.370606303215027
4670,0.376296579837799
4674,0.245764851570129
4675,0.553386956453323
4676,0.314497888088226
4679,0.237295746803284
4680,0.945062167942524
4686,0.196929156780243
4699,0.557063102722168
4713,0.517988502979279
4718,0.488886296749115
4721,0.463021993637085
4722,0.309858500957489
4724,0.265944838523865
4730,0.972843809053302
4731,0.299245476722717
4735,0.244437158107758
4743,0.240192592144012
4745,0.22582733631134
4746,0.63245478272438
4747,0.323309183120728
4748,0.340276539325714
4769,0.370278358459473
4771,0.331732273101807
4774,0.311473250389099
4784,0.338063478469849
4797,0.535137206315994
4801,0.550422549247742
4804,0.130115628242493
4820,0.284484505653381
4833,0.280962467193604
4834,0.33237224817276
4851,0.195262968540192
4859,0.384313881397247
4860,0.946105755865574
4863,0.466834366321564
4873,0.561129242181778
4881,0.129440724849701
4892,0.462119102478027
4908,0.193518877029419
4911,0.345546782016754
4915,0.140053331851959
4922,0.28720486164093
4929,0.336635172367096
4936,0.195974171161652
4939,0.448247790336609
4951,0.203159093856812
4956,0.176140785217285
4961,0.485763549804688
4964,0.267741918563843
4981,0.300978183746338
4991,0.976742275059223
4992,0.170241713523865
4997,0.412053883075714
5004,0.256091713905334
5010,0.330356180667877
5012,0.355964243412018
5015,0.0483693480491638
5020,0.52064111828804
5030,0.227846205234528
5051,0.980426387861371
5052,0.280835747718811
5057,0.745175033807755
5058,0.421913087368011
5060,0.411822736263275
5061,0.176791846752167
5064,0.426649570465088
5078,0.385767757892609
5080,0.439320027828217
5088,0.584245711565018
5089,0.689493060112
5090,0.474066078662872
5103,0.941950459033251
5108,0.33692342042923
5114,0.287199139595032
5115,0.233013212680817
5124,0.754884853959084
5137,0.441229522228241
5139,0.12686425447464
5144,0.204762160778046
5149,0.865466549992561
5157,0.325798690319061
5163,0.187696576118469
5174,0.277812004089355
5176,0.477661550045013
5179,0.154711484909058
5186,0.409194767475128
5203,0.841926962137222
5204,0.825792506337166
5206,0.274073243141174
5207,0.721360772848129
5220,0.337193489074707
5221,0.780400648713112
5224,0.457539141178131
5227,0.215200006961823
5229,0.054087221622467
5232,0.523833602666855
5240,0.780994340777397
5242,0.581849902868271
5243,0.18818998336792
5245,0.785302549600601
5248,0.294058203697205
5249,0.167019546031952
5254,0.171919226646423
5269,0.221736371517181
5272,0.304712951183319
5276,0.300419628620148
5286,0.787749290466309
5290,0.197465777397156
5308,0.177273035049438
5316,0.307954490184784
5318,0.224462032318115
5319,0.284298419952393
5320,0.44394588470459
5322,0.235277771949768
5324,0.211847364902496
5331,0.722305744886398
5336,0.953328046947718
5344,0.207351207733154
5354,0.178572833538055
5356,0.0677105784416199
5358,0.327413022518158
5361,0.330028474330902
5365,0.731940150260925
5370,0.670020461082458
5376,0.230473816394806
5383,0.398715376853943
5384,0.413562476634979
5385,0.290429353713989
5393,0.840791717171669
5397,0.217101991176605
5398,0.451922178268433
5402,0.437348008155823
5407,0.700184375047684
5409,0.449360549449921
5425,0.246770799160004
5428,0.538411021232605
5430,0.451999425888062
5442,0.433852910995483
5447,0.291873037815094
5470,0.406528234481812
5485,0.329030215740204
5493,0.26265949010849
5502,0.685405969619751
5504,0.442055523395538
5517,0.169140458106995
5522,0.286811709403992
5527,0.775487348437309
5528,0.233881831169128
5536,0.63665559887886
5545,0.256970822811127
5576,0.241156697273254
5577,0.285813570022583
5592,0.13840913772583
5594,0.139318525791168
5595,0.273074567317963
5596,0.270452678203583
5599,0.475275278091431
5606,0.277405560016632
5617,0.516592442989349
5625,0.825129300355911
5626,0.171177804470062
5627,0.684611588716507
5642,0.639634996652603
5659,0.976001899689436
5664,0.835136443376541
5666,0.841748178005219
5671,0.557198852300644
5674,0.44183486700058
5677,0.621751695871353
5681,0.173240005970001
5683,0.0115646123886108
5700,0.344931125640869
5713,0.428670585155487
5715,0.442564249038696
5718,0.571532040834427
5726,0.553331524133682
5738,0.415727138519287
5741,0.600461691617966
5743,0.824902504682541
5753,0.337295353412628
5761,0.311488628387451
5789,0.542901188135147
5797,0.403040051460266
5803,0.224372923374176
5810,0.473439455032349
5813,0.468393683433533
5817,0.274975478649139
5818,0.469674289226532
5822,0.225501000881195
5829,0.232020616531372
5846,0.46546733379364
5847,0.10575932264328
5854,0.194371044635773
5858,0.278506994247437
5863,0.211192905902863
5869,0.204684019088745
5870,0.306688189506531
5876,0.0650647878646851
5881,0.23801726102829
5901,0.331583976745605
5922,0.622563093900681
5928,0.848959848284721
5933,0.228398144245148
5934,0.822263240814209
5946,0.343485474586487
5951,0.18535840511322
5955,0.314194619655609
5956,0.964693054556847
5965,0.374059200286865
5972,0.33638471364975
5981,0.149148643016815
5997,0.298565208911896
6005,0.240731418132782
6009,0.227329969406128
6010,0.421399712562561
6015,0.291046917438507
6039,0.20274943113327
6047,0.787679076194763
6051,0.0129814147949219
6056,0.369130849838257
6061,0.189208328723907
6064,0.1388840675354
6065,0.378601968288422
6070,0.497354686260223
6085,0.721732556819916
6086,0.098067045211792
6091,0.87810841947794
6097,0.18814480304718
6099,0.309319317340851
6104,0.648773521184921
6108,0.313409864902496
6109,0.485217988491058
6124,0.691110372543335
6142,0.764802724123001
6144,0.306681573390961
6150,0.182752847671509
6154,0.291424989700317
6155,0.182804107666016
6156,0.971627676859498
6158,0.4471395611763
6159,0.972493074834347
6169,0.703000456094742
6170,0.038763701915741
6179,0.304981291294098
6184,0.693222969770432
6186,0.86822184920311
6204,0.0292760729789734
6230,0.258586049079895
6231,0.212953686714172
6232,0.922871463000774
6235,0.397091269493103
6237,0.711502999067307
6239,0.376697421073914
6263,0.310900509357452
6265,0.296900749206543
6270,0.290698528289795
6271,0.141977310180664
6278,0.284775018692017
6279,0.740106225013733
6288,0.372253119945526
6294,0.295738279819489
6295,0.194692254066467
6302,0.701177477836609
6306,0.29653126001358
6322,0.8362056016922
6324,0.402664363384247
6327,0.252392113208771
6331,0.42092764377594
6334,0.223424971103668
6338,0.621118992567062
6339,0.546183466911316
6362,0.232022106647491
6372,0.259030997753143
6375,0.791573002934456
6393,0.13022118806839
6394,0.298690140247345
6405,0.952703531831503
6406,0.29492861032486
6416,0.806317210197449
6421,0.31586229801178
6422,0.120204865932465
6440,0.97922744974494
6457,0.841475337743759
6460,0.521201997995377
6463,0.225560486316681
6474,0.848387286067009
6476,0.461528241634369
6477,0.29192453622818
6482,0.847090110182762
6488,0.385097146034241
6489,0.19732791185379
6494,0.399474203586578
6499,0.733531504869461
6507,0.0216953754425049
6524,0.320222675800323
6527,0.420043349266052
6531,0.217508316040039
6536,0.254166781902313
6538,0.0662198662757874
6542,0.721255451440811
6565,0.221188604831696
6584,0.402068257331848
6588,0.357493221759796
6597,0.304934859275818
6603,0.832083240151405
6609,0.793217346072197
6613,0.766168653964996
6622,0.140164732933044
6630,0.273560523986816
6637,0.2622349858284
6639,0.766105622053146
6640,0.459333896636963
6646,0.305888295173645
6647,0.294033110141754
6648,0.978995785117149
6669,0.269101798534393
6680,0.397729635238647
6681,0.177441656589508
6684,0.0246159434318542
6693,0.588307350873947
6694,0.438838183879852
6704,0.324703633785248
6706,0.334692001342773
6710,0.537727773189545
6713,0.387302756309509
6718,0.208942472934723
6732,0.293817460536957
6737,0.470359861850739
6739,0.251223027706146
6742,0.436668634414673
6746,0.748054891824722
6753,0.276594340801239
6771,0.231364250183105
6784,0.200085639953613
6790,0.945536367595196
6795,0.474618196487427
6807,0.259693920612335
6808,0.412422120571136
6818,0.436527788639069
6823,0.445174992084503
6830,0.461470425128937
6831,0.335914075374603
6832,0.464505970478058
6836,0.457797586917877
6846,0.252399861812592
6850,0.487602293491364
6854,0.411033272743225
6868,0.870035171508789
6876,0.498008131980896
6877,0.737189531326294
6881,0.0576062202453613
6882,0.26086950302124
6884,0.531847923994064
6886,0.371393978595734
6901,0.37476909160614
6910,0.324646770954132
6913,0.344546794891357
6914,0.755038514733315
6918,0.84491603076458
6930,0.571627855300903
6941,0.239789485931396
6944,0.707879632711411
6945,0.372613966464996
6947,0.3484246134758
6949,0.878875777125359
6952,0.378839433193207
6963,0.585626780986786
6964,0.764985382556915
6972,0.806457728147507
6979,0.318681418895721
6981,0.320195078849792
6988,0.828300788998604
6990,0.209515452384949
6998,0.46532416343689
7004,0.523321688175201
7016,0.570437759160995
7027,0.486349821090698
7042,0.397104203701019
7056,0.23266464471817
7061,0.300959944725037
7069,0.799856275320053
7071,0.374021410942078
7088,0.835027799010277
7099,0.394888997077942
7108,0.358400344848633
7121,0.829695031046867
7125,0.888244956731796
7136,0.607417315244675
7149,0.465304374694824
7150,0.712439239025116
7151,0.251433789730072
7167,0.395078539848328
7177,0.820042431354523
7178,0.0957885980606079
7183,0.726308166980743
7186,0.324064552783966
7190,0.207115352153778
7201,0.543558895587921
7202,0.222005307674408
7207,0.414371371269226
7213,0.468496859073639
7224,0.874548003077507
7225,0.389072358608246
7233,0.490548074245453
7239,0.425842523574829
7246,0.207347214221954
7248,0.33744090795517
7261,0.352120995521545
7264,0.389294624328613
7266,0.199934482574463
7274,0.230051636695862
7279,0.294500470161438
7293,0.257562875747681
7315,0.32020515203476
7322,0.434514164924622
7326,0.858749911189079
7341,0.347866296768188
7363,0.394470989704132
7365,0.76324351131916
7371,0.308873474597931
7377,0.392958760261536
7393,0.860662087798119
7405,0.358230471611023
7410,0.228796005249023
7434,0.617000013589859
7438,0.387466967105865
7447,0.747108548879623
7450,0.63571372628212
7452,0.23058295249939
7453,0.129181563854218
7455,0.169393420219421
7456,0.526940941810608
7457,0.953975416719913
7466,0.29049426317215
7470,0.858313217759132
7474,0.453664660453796
7487,0.411129057407379
7488,0.183574199676514
7492,0.834442272782326
7496,0.396320283412933
7501,0.730877012014389
7505,0.47578638792038
7512,0.384745180606842
7526,0.569511562585831
7536,0.577608734369278
7538,0.671628773212433
7539,0.427090048789978
7544,0.832862794399261
7554,0.549700886011124
7564,0.21841835975647
7566,0.644865363836288
7580,0.760817840695381
7581,0.826169684529305
7584,0.335033178329468
7587,0.278542637825012
7589,0.52637442946434
7590,0.455970644950867
7594,0.465129196643829
7597,0.319032609462738
7602,0.961150385439396
7603,0.309620141983032
7605,0.760729432106018
7609,0.420141875743866
7613,0.335314095020294
7619,0.132116854190826
7625,0.364994585514069
7626,0.408079981803894
7636,0.514465093612671
7639,0.783008560538292
7641,0.398880779743195
7643,0.876585818827152
7644,0.184850513935089
7657,0.355983376502991
7661,0.871803164482117
7666,0.323926985263824
7673,0.381244778633118
7683,0.409584999084473
7685,0.310902118682861
7699,0.45798259973526
7704,0.704898416996002
7705,0.486292064189911
7708,0.573465973138809
7728,0.166817665100098
7733,0.320347130298615
7741,0.367609441280365
7743,0.396096169948578
7745,0.328593134880066
7754,0.838152945041656
7756,0.239053905010223
7757,0.38535749912262
7770,0.819491595029831
7773,0.974871594458818
7774,0.356289327144623
7776,0.644555687904358
7777,0.304136753082275
7778,0.470272064208984
7781,0.297866344451904
7784,0.263327479362488
7789,0.856413841247559
7794,0.75671948492527
7799,0.354092061519623
7801,0.826770275831223
7818,0.191713392734528
7823,0.371906101703644
7828,0.238598883152008
7832,0.548205226659775
7839,0.461194574832916
7851,0.828011780977249
7856,0.390506505966187
7868,0.224804818630219
7869,0.253710806369781
7872,0.25967276096344
7874,0.327305257320404
7878,0.178580641746521
7888,0.41321325302124
7913,0.318422496318817
7923,0.412180721759796
7925,0.406290531158447
7926,0.597935676574707
7938,0.333145618438721
7942,0.815429002046585
7945,0.290078938007355
7954,0.772315934300423
7963,0.302680015563965
7969,0.402377665042877
7970,0.373451471328735
7977,0.433261275291443
7981,0.356486320495605
7990,0.239245712757111
8020,0.560767143964767
8023,0.467806398868561
8025,0.477266311645508
8034,0.502743482589722
8039,0.449473440647125
